id,name,set,set_name,rarity,type_line,colors,color_identity,mana_cost,power,toughness,oracle_text,keywords
cac32ebc-c7c6-49fd-a2e3-1ace1bc979ae,River Sneak,j22,Jumpstart 2022,uncommon,Creature — Merfolk Warrior,['U'],['U'],{1}{U},1,1,"River Sneak can't be blocked.
Whenever another Merfolk enters the battlefield under your control, River Sneak gets +1/+1 until end of turn.",[]
cadef4eb-d1fc-4b27-9d37-938f8893b9e7,"Sarkhan, the Dragonspeaker",j22,Jumpstart 2022,mythic,Legendary Planeswalker — Sarkhan,['R'],['R'],{3}{R}{R},,,"+1: Until end of turn, Sarkhan, the Dragonspeaker becomes a legendary 4/4 red Dragon creature with flying, indestructible, and haste. (He doesn't lose loyalty while he's not a planeswalker.)
−3: Sarkhan, the Dragonspeaker deals 4 damage to target creature.
−6: You get an emblem with ""At the beginning of your draw step, draw two additional cards"" and ""At the beginning of your end step, discard your hand.""",[]
caeb27bc-bbdf-4ef1-89f5-ec91916c0d4e,Sarkhan's Whelp,j22,Jumpstart 2022,uncommon,Creature — Dragon,['R'],['R'],{2}{R},2,2,"Flying (This creature can't be blocked except by creatures with flying or reach.)
Whenever you activate an ability of a Sarkhan planeswalker, Sarkhan's Whelp deals 1 damage to any target.",['Flying']
caf33f08-eb13-4bed-b286-aef9e2e84abb,Vampire Envoy,j22,Jumpstart 2022,common,Creature — Vampire Cleric Ally,['B'],['B'],{2}{B},1,4,"Flying
Whenever Vampire Envoy becomes tapped, you gain 1 life.",['Flying']
cb09e0f4-87d9-46ef-a45e-2036a2779b48,Hammer of Ruin,j22,Jumpstart 2022,uncommon,Artifact — Equipment,[],[],{2},,,"Equipped creature gets +2/+0.
Whenever equipped creature deals combat damage to a player, you may destroy target Equipment that player controls.
Equip {2}",['Equip']
cb77b0ac-7e6a-4411-8b3c-c43b55439361,Runed Servitor,j22,Jumpstart 2022,common,Artifact Creature — Construct,[],[],{2},2,2,"When Runed Servitor dies, each player draws a card.",[]
cba9d0e3-9ff3-4aeb-9de6-c7695d88a31d,Urza's Tower,j22,Jumpstart 2022,common,Land — Urza's Tower,[],[],,,,"{T}: Add {C}. If you control an Urza's Mine and an Urza's Power-Plant, add {C}{C}{C} instead.",[]
cbb13721-e6f7-439c-8993-a896de5d6892,"Gadrak, the Crown-Scourge",j22,Jumpstart 2022,rare,Legendary Creature — Dragon,['R'],['R'],{2}{R},5,4,"Flying
Gadrak, the Crown-Scourge can't attack unless you control four or more artifacts.
At the beginning of your end step, create a Treasure token for each nontoken creature that died this turn. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")","['Flying', 'Treasure']"
cc11641f-a3bd-4282-8c86-fafa63d2d6ab,Tolarian Kraken,j22,Jumpstart 2022,uncommon,Creature — Kraken,['U'],['U'],{4}{U}{U},4,6,"Whenever you draw a card, you may pay {1}. When you do, you may tap or untap target creature.",[]
cc24cd32-e275-4fc1-9fde-834db4564663,Ill-Gotten Inheritance,j22,Jumpstart 2022,common,Enchantment,['B'],['B'],{3}{B},,,"At the beginning of your upkeep, Ill-Gotten Inheritance deals 1 damage to each opponent and you gain 1 life.
{5}{B}, Sacrifice Ill-Gotten Inheritance: It deals 4 damage to target opponent and you gain 4 life.",[]
cca680ef-07e1-4e95-bf11-d2f7672857d8,Pilgrim of the Ages,j22,Jumpstart 2022,common,Creature — Spirit,['W'],['W'],{2}{W},2,1,"When Pilgrim of the Ages enters the battlefield, you may search your library for a basic Plains card, reveal it, put it into your hand, then shuffle.
{6}: Return Pilgrim of the Ages from your graveyard to your hand.",[]
cccc9e96-b3dd-4443-935e-621ec37f595b,Courser of Kruphix,j22,Jumpstart 2022,rare,Enchantment Creature — Centaur,['G'],['G'],{1}{G}{G},2,4,"Play with the top card of your library revealed.
You may play lands from the top of your library.
Landfall — Whenever a land enters the battlefield under your control, you gain 1 life.",['Landfall']
cd305056-c22f-4f2b-9082-26a377d6bb53,Unquestioned Authority,j22,Jumpstart 2022,uncommon,Enchantment — Aura,['W'],['W'],{2}{W},,,"Enchant creature
When Unquestioned Authority enters the battlefield, draw a card.
Enchanted creature has protection from creatures.",['Enchant']
cdd9b5c4-0911-4d0a-92bf-2d0107329671,Catalyst Elemental,j22,Jumpstart 2022,common,Creature — Elemental,['R'],['R'],{2}{R},2,2,Sacrifice Catalyst Elemental: Add {R}{R}.,[]
ce1a0053-f9a3-43f4-a317-07eb801dbb9b,Flame Lash,j22,Jumpstart 2022,common,Instant,['R'],['R'],{3}{R},,,Flame Lash deals 4 damage to any target.,[]
ce6e6945-ce52-4e50-a558-9c974b08e781,Weaselback Redcap,j22,Jumpstart 2022,common,Creature — Goblin Knight,['R'],['R'],{R},1,1,{1}{R}: Weaselback Redcap gets +2/+0 until end of turn.,[]
ce941f72-27b6-4fb5-a303-630686fb97a9,Overgrowth,j22,Jumpstart 2022,common,Enchantment — Aura,['G'],['G'],{2}{G},,,"Enchant land
Whenever enchanted land is tapped for mana, its controller adds an additional {G}{G}.",['Enchant']
cee97ab6-8e81-4396-a788-db0ed0da62d2,Forest,j22,Jumpstart 2022,common,Basic Land — Forest,[],['G'],,,,({T}: Add {G}.),[]
cf5a6be1-f706-4681-9f95-512381be123e,Brood Monitor,j22,Jumpstart 2022,uncommon,Creature — Eldrazi Drone,[],['G'],{4}{G}{G},3,3,"Devoid (This card has no color.)
When Brood Monitor enters the battlefield, create three 1/1 colorless Eldrazi Scion creature tokens. They have ""Sacrifice this creature: Add {C}.""",['Devoid']
cf73acce-3159-458b-a0d3-28a02959b7f5,Outnumber,j22,Jumpstart 2022,common,Instant,['R'],['R'],{R},,,Outnumber deals damage to target creature equal to the number of creatures you control.,[]
cfc3e4cd-022d-48e4-abc9-b8ddfb0c8c5c,Cryptic Serpent,j22,Jumpstart 2022,uncommon,Creature — Serpent,['U'],['U'],{5}{U}{U},6,5,This spell costs {1} less to cast for each instant and sorcery card in your graveyard.,[]
d05949b2-abb4-4431-b047-f4381a2a920e,Faerie Seer,j22,Jumpstart 2022,common,Creature — Faerie Wizard,['U'],['U'],{U},1,1,"Flying
When Faerie Seer enters the battlefield, scry 2.","['Scry', 'Flying']"
d09baa4e-4ae0-4509-ab48-51d31d367649,Swaggering Corsair,j22,Jumpstart 2022,common,Creature — Human Pirate,['R'],['R'],{2}{R},2,2,Raid — Swaggering Corsair enters the battlefield with a +1/+1 counter on it if you attacked this turn.,['Raid']
d09f9597-c2a9-4c1a-8375-ab06b1a21ee3,"Ib Halfheart, Goblin Tactician",j22,Jumpstart 2022,rare,Legendary Creature — Goblin Advisor,['R'],['R'],{3}{R},3,2,"Whenever another Goblin you control becomes blocked, sacrifice it. If you do, it deals 4 damage to each creature blocking it.
Sacrifice two Mountains: Create two 1/1 red Goblin creature tokens.",[]
d0eaeec2-d1d4-4494-9c5d-cebfd7f088de,Distinguished Conjurer,j22,Jumpstart 2022,uncommon,Creature — Human Wizard,['W'],['W'],{1}{W},1,2,"Whenever another creature enters the battlefield under your control, you gain 1 life.
{4}{W}, {T}: Exile another target creature you control, then return it to the battlefield under its owner's control.",[]
d155d1aa-929d-46eb-ab9d-02a40d6e9782,Wailing Ghoul,j22,Jumpstart 2022,common,Creature — Zombie,['B'],['B'],{1}{B},1,3,"When Wailing Ghoul enters the battlefield, mill two cards.",['Mill']
d17c4f01-78c4-4635-86e0-46596e6e6ec6,Archon of Justice,j22,Jumpstart 2022,rare,Creature — Archon,['W'],['W'],{3}{W}{W},4,4,"Flying
When Archon of Justice dies, exile target permanent.",['Flying']
d1d0b6f3-d2c7-441a-9b8f-3269d196a106,Wavebreak Hippocamp,j22,Jumpstart 2022,rare,Enchantment Creature — Horse Fish,['U'],['U'],{2}{U},2,2,"Whenever you cast your first spell during each opponent's turn, draw a card.",[]
d1d0f98c-264e-4d82-893a-5f84fc890705,Feast on the Fallen,j22,Jumpstart 2022,uncommon,Enchantment,['B'],['B'],{2}{B},,,"At the beginning of each upkeep, if an opponent lost life last turn, put a +1/+1 counter on target creature you control.",[]
d1f1ece0-83be-4f46-8c17-3fb0af900b7a,Spawning Pit,j22,Jumpstart 2022,uncommon,Artifact,[],[],{2},,,"Sacrifice a creature: Put a charge counter on Spawning Pit.
{1}, Remove two charge counters from Spawning Pit: Create a 2/2 colorless Spawn artifact creature token.",[]
d23538c0-ef71-4bbe-b500-7d61aa8b269b,Quakefoot Cyclops,j22,Jumpstart 2022,common,Creature — Cyclops,['R'],['R'],{4}{R},4,4,"When Quakefoot Cyclops enters the battlefield, up to two target creatures can't block this turn.
Cycling {1}{R} ({1}{R}, Discard this card: Draw a card.)
When you cycle Quakefoot Cyclops, target creature can't block this turn.",['Cycling']
d291d064-b191-4ff6-940a-c9cfc4289ff8,Ruin in Their Wake,j22,Jumpstart 2022,uncommon,Sorcery,[],['G'],{1}{G},,,"Devoid (This card has no color.)
Search your library for a basic land card and reveal it. You may put that card onto the battlefield tapped if you control a land named Wastes. Otherwise, put that card into your hand. Then shuffle.",['Devoid']
d2abd138-b840-4222-88ad-7b0ed64a927b,Diabolic Edict,j22,Jumpstart 2022,common,Instant,['B'],['B'],{1}{B},,,Target player sacrifices a creature.,[]
d300a9e8-4611-4728-b54d-bb73005091d1,Rummaging Goblin,j22,Jumpstart 2022,common,Creature — Goblin Rogue,['R'],['R'],{2}{R},1,1,"{T}, Discard a card: Draw a card.",[]
d333e35c-ca90-4aaa-950a-48b5623c31a6,Blessed Defiance,j22,Jumpstart 2022,common,Instant,['W'],['W'],{W},,,"Target creature you control gets +2/+0 and gains lifelink until end of turn. When that creature dies this turn, create a 1/1 white Spirit creature token with flying.",[]
d33d910f-f378-4b55-9587-2101faefe0fa,Captain Lannery Storm,j22,Jumpstart 2022,rare,Legendary Creature — Human Pirate,['R'],['R'],{2}{R},2,2,"Haste
Whenever Captain Lannery Storm attacks, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Whenever you sacrifice a Treasure, Captain Lannery Storm gets +1/+0 until end of turn.","['Treasure', 'Haste']"
d3577918-58a0-4bcb-a037-f3932c1cdc8a,Havenwood Wurm,j22,Jumpstart 2022,common,Creature — Wurm,['G'],['G'],{6}{G},5,6,"Flash (You may cast this spell any time you could cast an instant.)
Trample","['Trample', 'Flash']"
d3f4dbc9-baa5-407b-a96c-43f356a0875b,Giant Ox,j22,Jumpstart 2022,common,Creature — Ox,['W'],['W'],{1}{W},0,6,Giant Ox crews Vehicles using its toughness rather than its power.,[]
d42a5b62-f0db-41de-b3f4-aa6d7a51d376,Shimmerdrift Vale,j22,Jumpstart 2022,common,Snow Land,[],[],,,,"Shimmerdrift Vale enters the battlefield tapped.
As Shimmerdrift Vale enters the battlefield, choose a color.
{T}: Add one mana of the chosen color.",[]
d4586e3c-9463-4663-8746-021a7496f3c5,Angelic Protector,j22,Jumpstart 2022,uncommon,Creature — Angel,['W'],['W'],{3}{W},2,2,"Flying
Whenever Angelic Protector becomes the target of a spell or ability, Angelic Protector gets +0/+3 until end of turn.",['Flying']
d4fbfd62-0318-4f77-ab91-37e56233e493,Erdwal Illuminator,j22,Jumpstart 2022,uncommon,Creature — Spirit,['U'],['U'],{1}{U},1,3,"Flying
Whenever you investigate for the first time each turn, investigate an additional time.","['Flying', 'Investigate']"
d5758460-d1bc-49ba-80de-c0849958f705,Kraul Swarm,j22,Jumpstart 2022,uncommon,Creature — Insect Warrior,['B'],['B'],{4}{B},4,1,"Flying
{2}{B}, Discard a creature card: Return Kraul Swarm from your graveyard to your hand.",['Flying']
d5a65e7c-3f2e-44d1-8f85-4acf5f147c17,Thrashing Brontodon,j22,Jumpstart 2022,uncommon,Creature — Dinosaur,['G'],['G'],{1}{G}{G},3,4,"{1}, Sacrifice Thrashing Brontodon: Destroy target artifact or enchantment.",[]
d5d82703-20a5-4e81-a396-c5e22655b8ba,Gnawing Zombie,j22,Jumpstart 2022,common,Creature — Zombie,['B'],['B'],{1}{B},1,3,"{1}{B}, Sacrifice a creature: Target player loses 1 life and you gain 1 life.",[]
d64fa3b1-fbaa-4b35-bd09-007b95fb54a4,Elite Instructor,j22,Jumpstart 2022,common,Creature — Human Wizard,['U'],['U'],{2}{U},2,2,"When Elite Instructor enters the battlefield, draw a card, then discard a card.",[]
d67c2c4c-f593-4e46-910c-616d3135a8b1,Lord of the Accursed,j22,Jumpstart 2022,uncommon,Creature — Zombie,['B'],['B'],{2}{B},2,3,"Other Zombies you control get +1/+1.
{1}{B}, {T}: All Zombies gain menace until end of turn.",[]
d696b42b-02c7-4389-bc37-15fa1fa4f01b,Mudbutton Torchrunner,j22,Jumpstart 2022,common,Creature — Goblin Warrior,['R'],['R'],{2}{R},1,1,"When Mudbutton Torchrunner dies, it deals 3 damage to any target.",[]
d6e3b21e-a05c-4603-b4d1-68353273d4a9,Auramancer,j22,Jumpstart 2022,common,Creature — Human Wizard,['W'],['W'],{2}{W},2,2,"When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.",[]
d7098bac-9e43-41e7-a891-780fe4232940,Dragonspeaker Shaman,j22,Jumpstart 2022,uncommon,Creature — Human Barbarian Shaman,['R'],['R'],{1}{R}{R},2,2,Dragon spells you cast cost {2} less to cast.,[]
d7493ccb-98a1-4032-9e01-5535d29e106b,Adventuring Gear,j22,Jumpstart 2022,common,Artifact — Equipment,[],[],{1},,,"Landfall — Whenever a land enters the battlefield under your control, equipped creature gets +2/+2 until end of turn.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)","['Equip', 'Landfall']"
d7cf5453-f8b8-4f86-a2f0-fdc79f7c977f,Triplicate Spirits,j22,Jumpstart 2022,common,Sorcery,['W'],['W'],{4}{W}{W},,,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Create three 1/1 white Spirit creature tokens with flying. (They can't be blocked except by creatures with flying or reach.)",['Convoke']
d7f6da2e-3759-4550-999f-2c0fa6c76c73,"Balan, Wandering Knight",j22,Jumpstart 2022,rare,Legendary Creature — Cat Knight,['W'],['W'],{2}{W}{W},3,3,"First strike
Balan, Wandering Knight has double strike as long as two or more Equipment are attached to it.
{1}{W}: Attach all Equipment you control to Balan.",['First strike']
d8dfc4f5-5103-4e60-9c54-2aff113dc4b7,Apothecary Geist,j22,Jumpstart 2022,common,Creature — Spirit,['W'],['W'],{3}{W},2,3,"Flying
When Apothecary Geist enters the battlefield, if you control another Spirit, you gain 3 life.",['Flying']
d8ee5683-0131-47ca-b9e4-5ef94e367b26,Mardu Heart-Piercer,j22,Jumpstart 2022,uncommon,Creature — Human Archer,['R'],['R'],{3}{R},2,3,"Raid — When Mardu Heart-Piercer enters the battlefield, if you attacked this turn, Mardu Heart-Piercer deals 2 damage to any target.",['Raid']
d920b00c-d4ed-4d21-abfa-da270a1ae94f,Endless Ranks of the Dead,j22,Jumpstart 2022,rare,Enchantment,['B'],['B'],{2}{B}{B},,,"At the beginning of your upkeep, create X 2/2 black Zombie creature tokens, where X is half the number of Zombies you control, rounded down.",[]
d97f33bb-4796-4890-a209-d9d4b3afa601,Chilling Trap,j22,Jumpstart 2022,common,Instant,['U'],['U'],{U},,,"Target creature gets -4/-0 until end of turn. If you control a Wizard, draw a card.",[]
d986c6e3-dabc-4422-94b9-f7154935a355,Elven Bow,j22,Jumpstart 2022,uncommon,Artifact — Equipment,['G'],['G'],{G},,,"When Elven Bow enters the battlefield, you may pay {2}. If you do, create a 1/1 green Elf Warrior creature token, then attach Elven Bow to it.
Equipped creature gets +1/+2 and has reach.
Equip {3}",['Equip']
d99a4bbc-660f-442b-9300-69c4141348f6,Icebind Pillar,j22,Jumpstart 2022,uncommon,Snow Artifact,['U'],['U'],{2}{U},,,"{S}, {T}: Tap target artifact or creature. ({S} can be paid with one mana from a snow source.)",[]
d9afd47b-ff94-4fdd-bb04-bdf9b8b61a6d,Rodolf Duskbringer,j22,Jumpstart 2022,rare,Legendary Creature — Vampire Angel,['B'],"['B', 'W']",{5}{B},4,4,"Flying, deathtouch, lifelink
Whenever you gain life, Rodolf Duskbringer gains indestructible until end of turn.
At the beginning of your end step, you may pay {1}{W/B}. When you do, return target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of life you gained this turn.","['Deathtouch', 'Flying', 'Lifelink']"
d9ef312a-43c4-43cc-a7bb-942c580e9aef,Stonybrook Angler,j22,Jumpstart 2022,common,Creature — Merfolk Wizard,['U'],['U'],{1}{U},1,2,"{1}{U}, {T}: You may tap or untap target creature.",[]
da105c2f-017e-4df0-b45e-a9482c02a29d,"Kibo, Uktabi Prince",j22,Jumpstart 2022,mythic,Legendary Creature — Monkey Noble,['G'],"['G', 'R']",{2}{G},2,2,"{T}: Each player creates a colorless artifact token named Banana with ""{T}, Sacrifice this artifact: Add {R} or {G}. You gain 2 life.""
Whenever an artifact an opponent controls is put into a graveyard from the battlefield, put a +1/+1 counter on each creature you control that's an Ape or a Monkey.
Whenever Kibo attacks, defending player sacrifices an artifact.",[]
db05aef5-07b4-46d3-bad7-6568c00b2aef,Universal Solvent,j22,Jumpstart 2022,common,Artifact,[],[],{1},,,"{7}, {T}, Sacrifice Universal Solvent: Destroy target permanent.",[]
db0fef06-aaf8-4476-a321-199a466f8400,Master's Rebuke,j22,Jumpstart 2022,common,Instant,['G'],['G'],{1}{G},,,Target creature you control deals damage equal to its power to target creature or planeswalker you don't control.,[]
db741799-0b2f-429c-a978-aa2ab9681d1c,Forced Worship,j22,Jumpstart 2022,common,Enchantment — Aura,['W'],['W'],{1}{W},,,"Enchant creature
Enchanted creature can't attack.
{2}{W}: Return Forced Worship to its owner's hand.",['Enchant']
dbae954a-faf5-47db-bdee-312652086df5,Kraul Foragers,j22,Jumpstart 2022,common,Creature — Insect Scout,['G'],['G'],{4}{G},4,4,"Undergrowth — When Kraul Foragers enters the battlefield, you gain 1 life for each creature card in your graveyard.",['Undergrowth']
dc226022-c422-4e9d-a359-5c2104e0a5f2,Faith's Fetters,j22,Jumpstart 2022,uncommon,Enchantment — Aura,['W'],['W'],{3}{W},,,"Enchant permanent
When Faith's Fetters enters the battlefield, you gain 4 life.
Enchanted permanent can't attack or block, and its activated abilities can't be activated unless they're mana abilities.",['Enchant']
dc605d26-417f-4ef6-a3c4-8482ea05ee12,Thopter Spy Network,j22,Jumpstart 2022,rare,Enchantment,['U'],['U'],{2}{U}{U},,,"At the beginning of your upkeep, if you control an artifact, create a 1/1 colorless Thopter artifact creature token with flying.
Whenever one or more artifact creatures you control deal combat damage to a player, draw a card.",[]
dccd614d-f57b-413f-9177-830964a65150,Sentinels of Glen Elendra,j22,Jumpstart 2022,common,Creature — Faerie Soldier,['U'],['U'],{3}{U},2,3,"Flash
Flying","['Flying', 'Flash']"
dd2e618a-eec3-4077-841e-4503b6a06963,Volley Veteran,j22,Jumpstart 2022,uncommon,Creature — Goblin Warrior,['R'],['R'],{3}{R},4,2,"When Volley Veteran enters the battlefield, it deals damage to target creature an opponent controls equal to the number of Goblins you control.",[]
dd33b2c2-9f1c-4304-bbc3-e9bee5d4052f,Thermo-Alchemist,j22,Jumpstart 2022,common,Creature — Human Shaman,['R'],['R'],{1}{R},0,3,"Defender
{T}: Thermo-Alchemist deals 1 damage to each opponent.
Whenever you cast an instant or sorcery spell, untap Thermo-Alchemist.",['Defender']
dd39a1e1-9784-4cb0-b8ed-98e659b32edd,Angel of Flight Alabaster,j22,Jumpstart 2022,rare,Creature — Angel,['W'],['W'],{4}{W},4,4,"Flying
At the beginning of your upkeep, return target Spirit card from your graveyard to your hand.",['Flying']
dd47aa1a-d398-460e-b95c-b903297468d6,Raiders' Karve,j22,Jumpstart 2022,common,Artifact — Vehicle,[],[],{3},4,4,"Whenever Raiders' Karve attacks, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)",['Crew']
de974053-a1b2-4ee6-96be-3b5e9f9b290a,"Muxus, Goblin Grandee",j22,Jumpstart 2022,rare,Legendary Creature — Goblin Noble,['R'],['R'],{4}{R}{R},4,4,"When Muxus, Goblin Grandee enters the battlefield, reveal the top six cards of your library. Put all Goblin creature cards with mana value 5 or less from among them onto the battlefield and the rest on the bottom of your library in a random order.
Whenever Muxus attacks, it gets +1/+1 until end of turn for each other Goblin you control.",[]
deb47a35-1992-4827-af08-b53efab2a46d,Wispweaver Angel,j22,Jumpstart 2022,uncommon,Creature — Angel,['W'],['W'],{4}{W}{W},4,4,"Flying
When Wispweaver Angel enters the battlefield, you may exile another target creature you control, then return that card to the battlefield under its owner's control.",['Flying']
dec112cf-aa50-4246-9730-e034a3656c3d,Typhoid Rats,j22,Jumpstart 2022,common,Creature — Rat,['B'],['B'],{B},1,1,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.),['Deathtouch']
dfb4aab6-144d-437d-8936-7220a27aae13,Brightmare,j22,Jumpstart 2022,uncommon,Creature — Unicorn,['W'],['W'],{2}{W},2,3,"When Brightmare enters the battlefield, tap up to one target creature. You gain life equal to that creature's power.",[]
e084d745-ce11-4819-81c3-957b913fbe4d,Broken Bond,j22,Jumpstart 2022,common,Sorcery,['G'],['G'],{1}{G},,,Destroy target artifact or enchantment. You may put a land card from your hand onto the battlefield.,[]
e08e36bf-021f-4a17-99a3-3e87fd7e39bd,Revenant,j22,Jumpstart 2022,uncommon,Creature — Spirit,['B'],['B'],{4}{B},*,*,"Flying
Revenant's power and toughness are each equal to the number of creature cards in your graveyard.",['Flying']
e0f3414d-3c79-4771-a6ba-812608855922,"Kothophed, Soul Hoarder",j22,Jumpstart 2022,rare,Legendary Creature — Demon,['B'],['B'],{4}{B}{B},6,6,"Flying
Whenever a permanent owned by another player is put into a graveyard from the battlefield, you draw a card and you lose 1 life.",['Flying']
e0fd24ce-6b37-4801-b10f-5e2dbada7a41,Wakedancer,j22,Jumpstart 2022,common,Creature — Human Shaman,['B'],['B'],{2}{B},2,2,"Morbid — When Wakedancer enters the battlefield, if a creature died this turn, create a 2/2 black Zombie creature token.",['Morbid']
e1ba7512-54cc-40cc-b13a-5d8990fa33bc,Lurking Deadeye,j22,Jumpstart 2022,common,Creature — Human Assassin,['B'],['B'],{3}{B},4,2,"Flash
When Lurking Deadeye enters the battlefield, destroy target creature that was dealt damage this turn.",['Flash']
e1f67518-b5ea-4b9b-96b5-e01de054b348,Vault Robber,j22,Jumpstart 2022,common,Creature — Dwarf Rogue,['R'],['R'],{1}{R},1,3,"{1}, {T}, Exile a creature card from your graveyard: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",['Treasure']
e25dd284-ccc5-423c-830d-d3d331212293,Augury Owl,j22,Jumpstart 2022,common,Creature — Bird,['U'],['U'],{1}{U},1,1,"Flying
When Augury Owl enters the battlefield, scry 3. (Look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)","['Scry', 'Flying']"
e27b52dd-bbdf-4f00-b070-1b12a1f4d650,Berg Strider,j22,Jumpstart 2022,common,Snow Creature — Giant Wizard,['U'],['U'],{4}{U},4,4,"When Berg Strider enters the battlefield, tap target artifact or creature an opponent controls. If {S} was spent to cast this spell, that permanent doesn't untap during its controller's next untap step. ({S} is mana from a snow source.)",[]
e28b5fce-ac73-44ec-be2c-c95d8d3579fe,Liliana's Mastery,j22,Jumpstart 2022,rare,Enchantment,['B'],['B'],{3}{B}{B},,,"Zombies you control get +1/+1.
When Liliana's Mastery enters the battlefield, create two 2/2 black Zombie creature tokens.",[]
e2979d4b-2a95-4178-a204-b2df09042135,World Breaker,j22,Jumpstart 2022,mythic,Creature — Eldrazi,[],['G'],{6}{G},5,7,"Devoid (This card has no color.)
When you cast this spell, exile target artifact, enchantment, or land.
Reach
{2}{C}, Sacrifice a land: Return World Breaker from your graveyard to your hand. ({C} represents colorless mana.)","['Reach', 'Devoid']"
e2a912a5-8318-4cb3-aa62-6f826eaeb22b,Soul's Might,j22,Jumpstart 2022,common,Sorcery,['G'],['G'],{4}{G},,,"Put X +1/+1 counters on target creature, where X is that creature's power.",[]
e37992e3-93b9-4c9d-b9a3-99c38df7464b,Sporeback Wolf,j22,Jumpstart 2022,common,Creature — Wolf,['G'],['G'],{1}{G},2,2,"As long as it's your turn, Sporeback Wolf gets +0/+2.",[]
e3897e9f-363d-42f9-85b1-28143b223b08,Cemetery Recruitment,j22,Jumpstart 2022,common,Sorcery,['B'],['B'],{1}{B},,,"Return target creature card from your graveyard to your hand. If it's a Zombie card, draw a card.",[]
e3a46159-2a91-4c89-87d7-13b52bfb0fdf,Ancient Craving,j22,Jumpstart 2022,uncommon,Sorcery,['B'],['B'],{3}{B},,,You draw three cards and you lose 3 life.,[]
e3ba254e-84bb-4d5c-8372-66f73e556b39,Hunter's Edge,j22,Jumpstart 2022,common,Sorcery,['G'],['G'],{3}{G},,,Put a +1/+1 counter on target creature you control. Then that creature deals damage equal to its power to target creature you don't control.,[]
e3c2c145-3ddf-45d8-a5f0-f757dbd94ad1,Briarpack Alpha,j22,Jumpstart 2022,uncommon,Creature — Wolf,['G'],['G'],{3}{G},3,3,"Flash (You may cast this spell any time you could cast an instant.)
When Briarpack Alpha enters the battlefield, target creature gets +2/+2 until end of turn.",['Flash']
e3d2ab42-8178-4a6d-9605-976a430491ef,Lay Claim,j22,Jumpstart 2022,uncommon,Enchantment — Aura,['U'],['U'],{5}{U}{U},,,"Enchant permanent
You control enchanted permanent.
Cycling {2} ({2}, Discard this card: Draw a card.)","['Enchant', 'Cycling']"
e48e23fe-f0ed-4c5a-b90b-30cf096a9d02,Dragon's Hoard,j22,Jumpstart 2022,rare,Artifact,[],[],{3},,,"Whenever a Dragon enters the battlefield under your control, put a gold counter on Dragon's Hoard.
{T}, Remove a gold counter from Dragon's Hoard: Draw a card.
{T}: Add one mana of any color.",[]
e49a14f1-7230-4b4e-998b-543a2971324e,Clockwork Hydra,j22,Jumpstart 2022,uncommon,Artifact Creature — Hydra,[],[],{5},0,0,"Clockwork Hydra enters the battlefield with four +1/+1 counters on it.
Whenever Clockwork Hydra attacks or blocks, remove a +1/+1 counter from it. If you do, Clockwork Hydra deals 1 damage to any target.
{T}: Put a +1/+1 counter on Clockwork Hydra.",[]
e541e7a0-7162-482b-8c46-ad9481d24b48,Crow of Dark Tidings,j22,Jumpstart 2022,common,Creature — Zombie Bird,['B'],['B'],{2}{B},2,1,"Flying
When Crow of Dark Tidings enters the battlefield or dies, mill two cards. (Put the top two cards of your library into your graveyard.)","['Flying', 'Mill']"
e57d7412-d779-4154-a1f7-747ed1356c1a,Kuldotha Flamefiend,j22,Jumpstart 2022,uncommon,Creature — Elemental,['R'],['R'],{4}{R}{R},4,4,"When Kuldotha Flamefiend enters the battlefield, you may sacrifice an artifact. If you do, Kuldotha Flamefiend deals 4 damage divided as you choose among any number of targets.",[]
e5bbf30c-795c-4580-a0e6-5e2665e6b6fc,Firebolt,j22,Jumpstart 2022,common,Sorcery,['R'],['R'],{R},,,"Firebolt deals 2 damage to any target.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",['Flashback']
e5e3a9e1-fafe-4859-a550-7ae09804aced,Creeping Bloodsucker,j22,Jumpstart 2022,common,Creature — Vampire,['B'],['B'],{1}{B},1,2,"At the beginning of your upkeep, Creeping Bloodsucker deals 1 damage to each opponent. You gain life equal to the damage dealt this way.",[]
e709bf1f-9bbb-4da7-a1ea-7deb94858b8c,Scion Summoner,j22,Jumpstart 2022,common,Creature — Eldrazi Drone,[],['G'],{2}{G},2,2,"Devoid (This card has no color.)
When Scion Summoner enters the battlefield, create a 1/1 colorless Eldrazi Scion creature token. It has ""Sacrifice this creature: Add {C}."" ({C} represents colorless mana.)",['Devoid']
